user_id,age,employment_type,loan_type,monthly_income,cibil_score,existing_emi,account_age_months,state
USR_0801,34,self_employed,xpress_credit,86102,668.0,4739.77,114,KA
USR_0802,55,salaried,xpress_power,93137,,6494.44,50,GJ
USR_0803,54,gig_worker,two_wheeler,30466,623.0,3880.27,76,RJ
USR_0804,46,salaried,xpress_credit,90020,,18471.08,6,KA
USR_0805,36,student,two_wheeler,13962,553.0,8608.0,99,MH
USR_0806,20,salaried,xpress_power,104080,605.0,39430.89,40,MH
USR_0807,30,self_employed,xpress_credit,76381,807.0,4306.96,52,RJ
USR_0808,19,salaried,xpress_credit,92994,776.0,53979.3,12,DL
USR_0809,41,student,two_wheeler,13024,,5150.49,74,UP
USR_0810,50,student,xpress_power,3172,554.0,1227.19,71,UP
USR_0811,70,farmer,xpress_power,12746,749.0,861.66,109,DL
USR_0812,24,salaried,xpress_credit,114397,775.0,24912.23,25,GJ
USR_0813,29,retired,two_wheeler,13990,,6347.53,38,UP
USR_0814,19,salaried,xpress_credit,117399,,8827.47,72,KA
USR_0815,54,salaried,xpress_credit,39624,,4177.34,37,UP
USR_0816,47,salaried,xpress_power,138711,849.0,78615.5,97,MH
USR_0817,33,self_employed,xpress_power,66677,,26225.6,41,MH
USR_0818,33,salaried,xpress_credit,111058,738.0,10987.1,58,RJ
USR_0819,62,student,xpress_credit,12774,,3835.88,87,WB
USR_0820,45,salaried,xpress_power,120185,696.0,63499.54,93,KL
USR_0821,71,self_employed,two_wheeler,43785,552.0,24647.12,29,TN
USR_0822,69,salaried,xpress_power,147965,615.0,13676.39,75,UP
USR_0823,64,retired,xpress_power,37938,652.0,20832.5,43,KA
USR_0824,55,salaried,two_wheeler,148058,,86802.4,9,DL
USR_0825,19,self_employed,two_wheeler,141301,634.0,13131.94,70,MH
USR_0826,65,salaried,xpress_credit,73032,779.0,18221.86,26,AP
USR_0827,25,salaried,two_wheeler,45461,,19934.35,52,GJ
USR_0828,64,student,xpress_power,11399,704.0,6654.95,58,RJ
USR_0829,55,salaried,two_wheeler,19551,570.0,4208.71,118,GJ
USR_0830,38,salaried,xpress_credit,122967,580.0,56653.61,93,UP
USR_0831,65,salaried,xpress_power,76192,629.0,46877.18,109,RJ
USR_0832,71,self_employed,two_wheeler,191062,,74808.29,48,KA
USR_0833,55,salaried,two_wheeler,134156,640.0,30619.55,90,AP
USR_0834,46,student,two_wheeler,14483,684.0,7214.29,105,UP
USR_0835,44,self_employed,xpress_power,161341,678.0,16185.33,42,KA
USR_0836,69,salaried,two_wheeler,93972,636.0,54125.68,22,WB
USR_0837,54,retired,xpress_credit,22224,,14949.67,116,WB
USR_0838,62,farmer,two_wheeler,28350,765.0,5755.03,108,UP
USR_0839,62,student,xpress_power,4559,565.0,2461.49,115,KA
USR_0840,71,self_employed,xpress_credit,76830,767.0,19295.91,43,KL
USR_0841,22,salaried,two_wheeler,79994,727.0,33356.39,59,WB
USR_0842,56,retired,xpress_credit,32372,,15433.86,105,WB
USR_0843,24,gig_worker,xpress_power,36947,577.0,14356.71,60,KA
USR_0844,52,self_employed,xpress_credit,50733,,19462.16,69,AP
USR_0845,68,retired,xpress_credit,48259,617.0,31388.88,53,GJ
USR_0846,35,self_employed,xpress_power,11044,596.0,2462.44,54,KA
USR_0847,43,farmer,two_wheeler,11622,,8072.13,101,RJ
USR_0848,19,gig_worker,xpress_credit,8237,,4088.36,111,AP
USR_0849,68,gig_worker,two_wheeler,19560,,11366.7,4,UP
USR_0850,29,gig_worker,xpress_credit,32310,655.0,11050.94,43,DL
USR_0851,34,salaried,two_wheeler,77532,695.0,17382.54,57,KL
USR_0852,46,salaried,two_wheeler,120585,809.0,55154.33,57,KL
USR_0853,66,salaried,two_wheeler,38723,651.0,2361.84,82,KL
USR_0854,37,salaried,xpress_power,117511,641.0,23962.66,8,MH
USR_0855,61,salaried,xpress_power,22265,783.0,3482.78,67,MH
USR_0856,47,student,two_wheeler,5744,,632.66,2,WB
USR_0857,20,self_employed,xpress_power,185794,679.0,17751.62,41,MH
USR_0858,61,salaried,xpress_credit,87255,,52171.04,58,TN
USR_0859,59,salaried,two_wheeler,128451,835.0,12325.23,70,KA
USR_0860,71,retired,xpress_power,12073,,7007.61,53,WB
USR_0861,23,self_employed,xpress_credit,167883,,86412.63,11,KL
USR_0862,56,gig_worker,two_wheeler,10147,593.0,6268.79,59,RJ
USR_0863,47,salaried,xpress_credit,100617,647.0,15659.24,73,WB
USR_0864,68,salaried,xpress_credit,96171,756.0,6002.46,83,KA
USR_0865,40,retired,xpress_credit,59853,,10759.1,29,AP
USR_0866,56,farmer,xpress_credit,13719,828.0,4100.43,96,KL
USR_0867,29,retired,two_wheeler,17856,682.0,3890.74,13,KA
USR_0868,45,gig_worker,xpress_power,23126,791.0,1994.0,26,MH
USR_0869,33,salaried,xpress_credit,34360,683.0,19603.47,38,AP
USR_0870,59,gig_worker,two_wheeler,9946,822.0,3496.6,29,DL
USR_0871,23,salaried,xpress_credit,95021,648.0,44099.8,51,KL
USR_0872,40,self_employed,xpress_power,129238,782.0,21719.79,55,WB
USR_0873,26,salaried,xpress_credit,80614,600.0,52898.22,35,KL
USR_0874,55,self_employed,xpress_credit,86407,741.0,37222.01,67,KA
USR_0875,35,gig_worker,xpress_credit,13579,670.0,7012.4,69,MH
USR_0876,18,salaried,xpress_power,95986,842.0,20290.18,48,DL
USR_0877,41,salaried,two_wheeler,48123,692.0,15266.19,42,WB
USR_0878,58,retired,xpress_power,27138,764.0,18960.92,31,TN
USR_0879,68,salaried,xpress_power,22961,843.0,12636.02,65,DL
USR_0880,38,self_employed,xpress_credit,50297,,18334.27,45,MH
USR_0881,34,salaried,xpress_power,77119,,14738.76,46,GJ
USR_0882,39,farmer,two_wheeler,25746,618.0,2121.7,113,TN
USR_0883,19,student,two_wheeler,8796,580.0,3313.54,2,AP
USR_0884,57,gig_worker,xpress_power,10786,,6306.87,5,UP
USR_0885,69,self_employed,xpress_credit,135788,574.0,51204.74,32,TN
USR_0886,43,self_employed,two_wheeler,85432,,13844.35,13,KL
USR_0887,36,salaried,xpress_power,92707,643.0,9028.18,22,KA
USR_0888,56,farmer,xpress_credit,24252,618.0,8384.45,118,GJ
USR_0889,50,salaried,two_wheeler,119647,754.0,72342.78,39,KA
USR_0890,42,student,xpress_power,3727,721.0,498.62,114,MH
USR_0891,40,salaried,two_wheeler,145431,564.0,29362.34,63,WB
USR_0892,22,retired,two_wheeler,23265,695.0,14268.13,90,TN
USR_0893,22,student,two_wheeler,8660,,1028.53,49,GJ
USR_0894,50,salaried,xpress_credit,104876,642.0,32115.53,19,KL
USR_0895,70,self_employed,xpress_credit,113863,,68364.51,103,KL
USR_0896,57,student,xpress_power,4951,,3201.08,70,WB
USR_0897,52,retired,xpress_power,39592,751.0,21876.92,11,RJ
USR_0898,44,self_employed,xpress_power,183820,556.0,47801.36,16,DL
USR_0899,57,self_employed,two_wheeler,169472,,36919.04,41,GJ
USR_0900,23,salaried,xpress_power,19055,,1214.71,3,TN
USR_0901,37,gig_worker,xpress_power,17316,,6072.66,14,TN
USR_0902,71,salaried,xpress_power,149854,822.0,58066.11,36,RJ
USR_0903,65,retired,two_wheeler,51297,586.0,25984.97,99,UP
USR_0904,25,salaried,two_wheeler,20993,816.0,11997.04,112,WB
USR_0905,56,salaried,xpress_power,107259,,31575.04,79,MH
USR_0906,46,salaried,xpress_credit,143921,,94494.99,23,GJ
USR_0907,43,gig_worker,two_wheeler,10971,,5828.3,11,TN
USR_0908,54,self_employed,xpress_credit,127174,751.0,58030.71,99,AP
USR_0909,28,self_employed,two_wheeler,187229,,100103.56,15,TN
USR_0910,36,salaried,xpress_credit,19655,,1185.27,23,UP
USR_0911,30,salaried,xpress_credit,73436,,30713.64,21,UP
USR_0912,35,salaried,xpress_power,145912,775.0,91284.54,78,MH
USR_0913,20,gig_worker,xpress_credit,11083,684.0,1347.61,14,KL
USR_0914,61,self_employed,xpress_power,52399,,7579.97,101,WB
USR_0915,41,salaried,xpress_power,147385,,22299.87,65,MH
USR_0916,35,salaried,xpress_power,146627,748.0,45695.15,34,KL
USR_0917,28,student,xpress_credit,6867,,1751.84,92,UP
USR_0918,41,gig_worker,xpress_power,27692,,15295.57,49,AP
USR_0919,51,salaried,two_wheeler,45782,676.0,14383.42,39,KA
USR_0920,56,gig_worker,two_wheeler,18292,,10196.75,112,UP
USR_0921,42,salaried,xpress_power,65182,,38981.71,112,DL
USR_0922,28,self_employed,xpress_power,42214,,4713.28,106,RJ
USR_0923,36,salaried,xpress_power,148177,783.0,8425.13,78,AP
USR_0924,61,student,xpress_power,5166,,319.01,63,TN
USR_0925,21,self_employed,two_wheeler,73230,,50820.65,112,WB
USR_0926,27,self_employed,two_wheeler,163373,,57233.74,48,DL
USR_0927,19,gig_worker,xpress_power,11845,770.0,7836.32,2,DL
USR_0928,26,gig_worker,xpress_power,38409,749.0,8303.37,60,DL
USR_0929,50,salaried,two_wheeler,36630,,18822.13,33,TN
USR_0930,57,student,two_wheeler,10777,748.0,5567.57,54,WB
USR_0931,37,gig_worker,two_wheeler,29243,701.0,8527.92,22,RJ
USR_0932,28,farmer,xpress_power,22709,,6779.46,54,GJ
USR_0933,54,salaried,xpress_credit,147314,,84811.56,17,KL
USR_0934,50,student,xpress_power,12589,,3429.51,113,UP
USR_0935,46,gig_worker,two_wheeler,19017,,5400.73,20,WB
USR_0936,64,self_employed,xpress_credit,185625,,91641.12,10,AP
USR_0937,42,salaried,xpress_credit,142152,588.0,46054.73,78,DL
USR_0938,56,gig_worker,two_wheeler,12151,,2868.63,35,KA
USR_0939,30,farmer,xpress_power,18391,,11298.18,93,UP
USR_0940,28,salaried,two_wheeler,41336,,15990.16,55,GJ
USR_0941,56,student,xpress_power,13471,841.0,8102.99,44,KL
USR_0942,34,salaried,xpress_credit,86820,692.0,13611.27,79,KL
USR_0943,50,self_employed,two_wheeler,187833,819.0,34951.3,77,UP
USR_0944,38,self_employed,two_wheeler,139263,705.0,69438.09,115,DL
USR_0945,52,self_employed,xpress_credit,95990,611.0,51135.16,37,UP
USR_0946,67,salaried,two_wheeler,47125,,6660.16,76,RJ
USR_0947,65,salaried,two_wheeler,102421,613.0,63868.38,93,MH
USR_0948,67,self_employed,two_wheeler,65823,,17370.56,38,WB
USR_0949,55,gig_worker,xpress_credit,31139,628.0,5587.96,42,UP
USR_0950,65,student,xpress_credit,11593,,2609.84,108,KA
USR_0951,60,self_employed,xpress_credit,190449,759.0,57460.35,89,GJ
USR_0952,49,gig_worker,xpress_power,30942,670.0,11908.8,92,RJ
USR_0953,23,salaried,xpress_credit,62098,736.0,38389.59,54,WB
USR_0954,63,farmer,xpress_power,14549,,6356.89,50,AP
USR_0955,51,salaried,two_wheeler,30690,583.0,2523.82,113,UP
USR_0956,71,salaried,xpress_power,119470,680.0,23864.94,84,MH
USR_0957,51,salaried,two_wheeler,120584,594.0,48206.91,59,MH
USR_0958,66,student,xpress_power,10013,,4061.18,47,RJ
USR_0959,51,gig_worker,two_wheeler,28802,632.0,19607.97,16,GJ
USR_0960,25,retired,xpress_credit,52278,726.0,12025.01,109,RJ
USR_0961,27,salaried,xpress_credit,27336,574.0,3947.22,106,GJ
USR_0962,34,salaried,xpress_credit,42228,,25198.28,73,KA
USR_0963,29,salaried,xpress_credit,72378,,16760.89,83,KA
USR_0964,59,salaried,two_wheeler,66428,,37824.33,31,TN
USR_0965,46,salaried,two_wheeler,22869,624.0,12102.1,68,AP
USR_0966,28,gig_worker,two_wheeler,18255,,12761.42,44,MH
USR_0967,36,gig_worker,xpress_credit,32455,846.0,20643.34,88,MH
USR_0968,23,self_employed,xpress_power,181545,706.0,16316.09,66,DL
USR_0969,36,self_employed,xpress_credit,158805,774.0,65656.15,115,TN
USR_0970,23,salaried,two_wheeler,132265,601.0,28854.71,105,AP
USR_0971,31,salaried,two_wheeler,76914,,47911.02,17,GJ
USR_0972,39,student,xpress_credit,8622,809.0,2427.32,116,KL
USR_0973,38,salaried,xpress_credit,117390,,18797.02,81,RJ
USR_0974,38,salaried,xpress_credit,85799,,55909.11,3,AP
USR_0975,42,farmer,xpress_power,18947,,7127.54,22,DL
USR_0976,63,salaried,two_wheeler,123684,701.0,62068.08,115,UP
USR_0977,66,gig_worker,xpress_power,29182,845.0,11578.31,57,TN
USR_0978,40,salaried,xpress_credit,16875,,3677.99,70,KL
USR_0979,53,gig_worker,xpress_credit,10934,,4849.65,37,AP
USR_0980,23,salaried,two_wheeler,138313,628.0,52020.14,51,DL
USR_0981,41,gig_worker,xpress_power,16444,,6602.88,60,DL
USR_0982,63,salaried,xpress_credit,74321,688.0,43222.31,31,KA
USR_0983,50,retired,xpress_power,43480,802.0,4587.65,60,WB
USR_0984,19,self_employed,xpress_credit,36370,752.0,11525.26,116,TN
USR_0985,45,salaried,xpress_credit,85793,,15331.38,82,KA
USR_0986,69,salaried,xpress_power,122009,,51485.9,1,DL
USR_0987,36,retired,xpress_credit,29859,678.0,4022.21,97,WB
USR_0988,41,salaried,xpress_power,118693,757.0,54831.32,24,RJ
USR_0989,71,salaried,xpress_power,144344,,55724.59,81,RJ
USR_0990,71,student,two_wheeler,5986,,3407.93,106,KA
USR_0991,31,salaried,two_wheeler,30775,,17718.95,2,KA
USR_0992,34,salaried,two_wheeler,93199,571.0,32486.83,49,KL
USR_0993,18,gig_worker,xpress_credit,21266,,7949.85,22,WB
USR_0994,35,gig_worker,two_wheeler,24682,,2667.41,111,KA
USR_0995,24,self_employed,xpress_power,124212,674.0,54335.49,90,GJ
USR_0996,39,self_employed,xpress_credit,74839,788.0,26100.95,82,WB
USR_0997,60,salaried,two_wheeler,58209,802.0,11920.11,66,KL
USR_0998,65,gig_worker,xpress_credit,9490,,5022.99,42,WB
USR_0999,38,self_employed,two_wheeler,86693,,14151.5,108,MH
USR_1000,42,self_employed,two_wheeler,38549,609.0,3510.75,97,WB
USR_1001,68,gig_worker,two_wheeler,15972,563.0,6198.33,117,AP
USR_1002,32,retired,two_wheeler,17764,757.0,2790.28,80,KA
USR_1003,68,self_employed,xpress_power,178361,,15264.89,82,KA
USR_1004,18,salaried,xpress_power,133566,687.0,74252.08,34,WB
USR_1005,63,farmer,xpress_credit,15067,614.0,1796.86,5,AP
USR_1006,33,gig_worker,xpress_power,18974,,7445.99,13,MH
USR_1007,31,self_employed,two_wheeler,134713,836.0,78371.67,73,RJ
USR_1008,27,self_employed,xpress_credit,104924,,8963.94,75,TN
USR_1009,37,salaried,xpress_power,87833,830.0,38510.25,86,AP
USR_1010,40,salaried,xpress_credit,15801,,1405.52,32,KL
USR_1011,59,gig_worker,two_wheeler,17972,,1938.39,53,RJ
USR_1012,61,farmer,xpress_power,11772,,2798.74,20,UP
USR_1013,38,student,xpress_power,12569,,8058.47,115,KL
USR_1014,48,self_employed,two_wheeler,17612,,5300.59,19,RJ
USR_1015,68,salaried,two_wheeler,49629,702.0,31823.67,71,WB
USR_1016,43,salaried,two_wheeler,85199,,15370.82,47,DL
USR_1017,30,self_employed,xpress_power,116305,,25771.34,41,TN
USR_1018,30,retired,xpress_power,14922,661.0,2616.51,96,GJ
USR_1019,71,salaried,two_wheeler,128319,681.0,45240.98,10,MH
USR_1020,64,farmer,xpress_power,20248,712.0,7724.42,41,UP
USR_1021,20,gig_worker,xpress_credit,25677,,3147.06,104,TN
USR_1022,59,retired,two_wheeler,54990,,9882.89,92,RJ
USR_1023,25,self_employed,two_wheeler,60411,,36456.1,62,KA
USR_1024,47,farmer,xpress_credit,25142,659.0,4080.35,8,TN
USR_1025,21,self_employed,xpress_power,61883,,40679.84,112,RJ
USR_1026,44,retired,xpress_credit,33178,,10350.71,76,KA
USR_1027,26,gig_worker,xpress_credit,30937,824.0,2621.85,113,KL
USR_1028,30,gig_worker,xpress_power,11849,750.0,7271.13,112,GJ
USR_1029,37,self_employed,two_wheeler,176239,,25653.3,62,UP
USR_1030,64,salaried,xpress_power,124264,,72397.31,16,RJ
USR_1031,31,student,xpress_credit,3957,795.0,1225.95,59,AP
USR_1032,29,salaried,two_wheeler,102566,643.0,29274.19,62,WB
USR_1033,32,gig_worker,two_wheeler,8745,,2786.79,118,UP
USR_1034,61,salaried,two_wheeler,65762,615.0,25032.29,33,WB
USR_1035,25,retired,xpress_credit,29510,,10504.35,16,KA
USR_1036,71,self_employed,two_wheeler,30460,,15261.06,54,MH
USR_1037,31,student,two_wheeler,11529,598.0,6727.7,65,KL
USR_1038,44,farmer,two_wheeler,19392,820.0,7694.95,101,AP
USR_1039,29,salaried,xpress_power,45628,,17236.95,85,AP
USR_1040,33,salaried,xpress_power,86688,601.0,17190.91,100,TN
USR_1041,18,salaried,xpress_credit,81188,,56004.24,33,DL
USR_1042,41,salaried,xpress_credit,43067,,18551.36,105,DL
USR_1043,62,salaried,two_wheeler,129634,778.0,79196.86,25,RJ
USR_1044,29,salaried,two_wheeler,147797,,83791.6,81,UP
USR_1045,42,gig_worker,two_wheeler,20676,558.0,7625.14,50,AP
USR_1046,33,student,two_wheeler,4721,756.0,1832.46,44,TN
USR_1047,33,retired,xpress_power,31686,621.0,11832.12,27,WB
USR_1048,27,farmer,xpress_credit,19915,642.0,3359.79,63,DL
USR_1049,49,salaried,xpress_power,132472,,43887.79,66,WB
USR_1050,36,student,two_wheeler,5825,,635.55,52,UP
USR_1051,45,student,xpress_credit,4789,843.0,1096.82,70,KA
USR_1052,57,farmer,xpress_credit,16317,825.0,4132.8,7,KA
USR_1053,58,gig_worker,xpress_credit,28774,616.0,9070.32,79,GJ
USR_1054,38,salaried,xpress_power,135627,780.0,67836.87,92,KL
USR_1055,40,student,xpress_credit,9361,565.0,892.76,57,KA
USR_1056,67,salaried,xpress_power,83049,,45392.6,86,KL
USR_1057,59,student,xpress_power,8958,735.0,5954.87,97,KL
USR_1058,38,self_employed,xpress_credit,153710,,29572.03,109,WB
USR_1059,38,self_employed,xpress_credit,197167,667.0,115008.47,79,AP
USR_1060,31,salaried,two_wheeler,72450,575.0,44335.91,119,MH
USR_1061,68,salaried,xpress_credit,20192,,7024.08,92,WB
USR_1062,41,salaried,xpress_credit,73418,,26389.14,28,KL
USR_1063,63,self_employed,two_wheeler,41075,,22881.02,93,TN
USR_1064,21,salaried,xpress_power,66529,638.0,25032.08,26,KL
USR_1065,25,retired,xpress_credit,28101,,4627.33,103,WB
USR_1066,20,salaried,xpress_credit,67726,587.0,45088.55,56,AP
USR_1067,64,gig_worker,xpress_credit,30117,,6454.01,71,WB
USR_1068,36,self_employed,two_wheeler,87271,587.0,48702.72,27,TN
USR_1069,28,salaried,two_wheeler,137640,628.0,28775.73,11,AP
USR_1070,62,salaried,xpress_credit,71921,823.0,29849.36,33,AP
USR_1071,46,self_employed,two_wheeler,160714,819.0,77180.65,15,UP
USR_1072,19,retired,xpress_power,17523,,8796.84,37,UP
USR_1073,55,self_employed,two_wheeler,32694,,19770.3,1,GJ
USR_1074,60,gig_worker,xpress_credit,38677,,8320.2,56,KA
USR_1075,64,salaried,two_wheeler,109348,754.0,28693.19,31,MH
USR_1076,39,salaried,xpress_credit,28092,,9541.88,69,AP
USR_1077,53,salaried,xpress_credit,67137,,22190.78,13,GJ
USR_1078,18,salaried,two_wheeler,15037,707.0,9124.42,48,WB
USR_1079,25,salaried,two_wheeler,15432,638.0,1416.11,1,TN
USR_1080,49,gig_worker,two_wheeler,10460,610.0,6558.82,76,KL
USR_1081,37,salaried,xpress_credit,134217,719.0,52651.55,80,AP
USR_1082,28,salaried,two_wheeler,132907,637.0,88621.8,86,MH
USR_1083,29,salaried,xpress_power,143381,763.0,27165.99,58,TN
USR_1084,48,self_employed,two_wheeler,33341,776.0,12903.65,46,GJ
USR_1085,38,student,two_wheeler,14226,708.0,2030.41,84,KA
USR_1086,53,salaried,two_wheeler,82381,,18457.74,105,TN
USR_1087,55,self_employed,two_wheeler,175418,584.0,65359.31,80,TN
USR_1088,38,salaried,two_wheeler,35344,703.0,6295.44,58,AP
USR_1089,45,farmer,xpress_power,28207,715.0,4236.58,9,WB
USR_1090,30,salaried,two_wheeler,105570,,34273.36,77,KA
USR_1091,34,salaried,xpress_credit,115326,,56997.85,83,DL
USR_1092,62,salaried,xpress_credit,54477,,23253.41,114,KL
USR_1093,28,retired,two_wheeler,27824,836.0,1837.87,110,AP
USR_1094,64,salaried,two_wheeler,96371,672.0,5969.96,107,MH
USR_1095,66,salaried,two_wheeler,15840,803.0,4535.74,100,WB
USR_1096,53,salaried,two_wheeler,119194,,38823.9,55,MH
USR_1097,62,salaried,xpress_credit,107416,,26649.33,113,WB
USR_1098,61,self_employed,xpress_power,43545,,7498.89,28,DL
USR_1099,70,gig_worker,xpress_credit,17475,,8412.94,56,WB
USR_1100,40,student,xpress_power,13047,608.0,847.8,3,WB
USR_1101,20,salaried,xpress_credit,72124,,46352.94,90,GJ
USR_1102,21,salaried,xpress_power,111496,782.0,24129.27,21,WB
USR_1103,54,retired,xpress_power,15241,843.0,6745.72,105,DL
USR_1104,46,self_employed,xpress_credit,60934,696.0,42507.13,22,KL
USR_1105,31,salaried,xpress_power,120338,,73948.84,12,KA
USR_1106,68,retired,xpress_credit,33244,623.0,13421.24,77,MH
USR_1107,20,gig_worker,xpress_credit,29043,,14977.31,13,TN
USR_1108,50,student,two_wheeler,10287,740.0,3170.86,61,KL
USR_1109,40,salaried,xpress_credit,119733,,45181.6,113,AP
USR_1110,45,retired,two_wheeler,29396,670.0,3949.62,98,KA
USR_1111,43,salaried,xpress_credit,26136,,4465.52,16,KL
USR_1112,38,gig_worker,xpress_power,25625,591.0,5265.61,106,AP
USR_1113,26,self_employed,xpress_power,134121,791.0,37641.02,3,TN
USR_1114,51,gig_worker,two_wheeler,21964,,2306.7,19,AP
USR_1115,42,salaried,xpress_credit,69165,716.0,12258.45,72,KL
USR_1116,59,gig_worker,xpress_credit,22104,,9595.25,106,RJ
USR_1117,58,farmer,xpress_credit,9184,745.0,5411.84,3,RJ
USR_1118,40,salaried,xpress_power,62367,722.0,12565.64,90,TN
USR_1119,49,gig_worker,two_wheeler,37732,,14156.98,12,WB
USR_1120,28,salaried,xpress_power,58351,,6485.06,116,TN
USR_1121,37,farmer,xpress_power,7239,739.0,1414.91,92,AP
USR_1122,60,gig_worker,xpress_power,36083,,11053.01,9,DL
USR_1123,26,self_employed,two_wheeler,152251,674.0,59257.69,1,GJ
USR_1124,29,salaried,two_wheeler,127424,,16107.95,83,MH
USR_1125,71,self_employed,xpress_power,40020,,17094.48,33,UP
USR_1126,64,self_employed,xpress_power,170527,,97837.39,78,WB
USR_1127,60,self_employed,xpress_power,119935,,25118.17,52,TN
USR_1128,46,self_employed,xpress_credit,132431,810.0,14564.08,3,UP
USR_1129,52,salaried,two_wheeler,44048,759.0,28004.2,39,KA
USR_1130,44,salaried,xpress_power,94459,,56166.99,67,MH
USR_1131,40,gig_worker,xpress_power,10284,,7027.34,41,MH
USR_1132,51,self_employed,xpress_power,25588,750.0,12679.78,96,KL
USR_1133,67,salaried,xpress_power,133906,817.0,69043.47,77,TN
USR_1134,48,salaried,two_wheeler,24340,618.0,5947.68,30,AP
USR_1135,26,salaried,two_wheeler,92061,842.0,25088.2,77,KA
USR_1136,49,salaried,xpress_credit,81540,703.0,53594.23,97,GJ
USR_1137,46,self_employed,two_wheeler,78684,,12753.9,100,DL
USR_1138,52,farmer,xpress_credit,12498,845.0,7431.27,74,RJ
USR_1139,45,retired,xpress_credit,30622,784.0,9780.04,90,GJ
USR_1140,33,gig_worker,two_wheeler,9100,,653.42,87,KA
USR_1141,31,gig_worker,two_wheeler,19750,603.0,10770.1,83,WB
USR_1142,48,retired,two_wheeler,40413,,8248.12,54,UP
USR_1143,27,salaried,xpress_credit,144188,673.0,94449.1,40,UP
USR_1144,49,self_employed,two_wheeler,79487,,8940.84,75,KA
USR_1145,34,gig_worker,xpress_credit,30634,686.0,17663.29,80,KL
USR_1146,48,self_employed,two_wheeler,29924,573.0,13239.6,101,MH
USR_1147,43,salaried,two_wheeler,60278,830.0,4833.2,61,KL
USR_1148,19,self_employed,xpress_credit,108723,,14495.19,92,GJ
USR_1149,55,self_employed,xpress_power,139193,,86733.42,70,AP
USR_1150,35,self_employed,xpress_power,43359,,13202.78,60,GJ
USR_1151,24,salaried,two_wheeler,40104,,18897.83,87,KL
USR_1152,71,salaried,xpress_credit,124084,712.0,8280.44,83,UP
USR_1153,54,retired,xpress_credit,47001,747.0,3291.76,25,AP
USR_1154,61,self_employed,xpress_credit,59582,635.0,22354.79,21,TN
USR_1155,18,self_employed,xpress_credit,29689,803.0,6682.51,24,GJ
USR_1156,22,gig_worker,two_wheeler,10892,,1302.08,92,GJ
USR_1157,45,salaried,xpress_credit,81333,774.0,28358.9,31,KL
USR_1158,54,salaried,two_wheeler,78355,567.0,23329.85,39,WB
USR_1159,24,gig_worker,two_wheeler,26402,816.0,7085.37,68,UP
USR_1160,42,self_employed,two_wheeler,137135,715.0,53941.68,47,WB
USR_1161,18,self_employed,xpress_power,127845,840.0,42915.02,35,DL
USR_1162,60,self_employed,two_wheeler,14023,693.0,1004.89,45,KA
USR_1163,53,retired,two_wheeler,40990,845.0,15698.97,37,UP
USR_1164,19,self_employed,two_wheeler,11391,,3600.73,95,MH
USR_1165,33,salaried,xpress_power,57679,,10146.66,18,AP
USR_1166,21,gig_worker,two_wheeler,22961,,14461.95,66,KA
USR_1167,32,salaried,two_wheeler,85765,715.0,45913.1,90,MH
USR_1168,34,student,xpress_power,5590,,2938.76,79,GJ
USR_1169,60,salaried,xpress_power,104233,790.0,39329.25,119,MH
USR_1170,52,gig_worker,two_wheeler,31029,570.0,19399.4,106,GJ
USR_1171,50,gig_worker,two_wheeler,10102,742.0,7019.47,88,KL
USR_1172,33,salaried,xpress_credit,138182,,55185.88,1,RJ
USR_1173,24,salaried,two_wheeler,135832,,17498.17,107,AP
USR_1174,46,salaried,xpress_credit,61835,,40888.89,36,AP
USR_1175,20,self_employed,xpress_credit,123521,,19731.47,14,TN
USR_1176,53,salaried,two_wheeler,120156,568.0,45820.54,29,KA
USR_1177,23,salaried,xpress_power,89191,,12871.92,56,WB
USR_1178,61,gig_worker,xpress_power,20459,,5620.59,19,AP
USR_1179,24,salaried,two_wheeler,19761,757.0,9585.6,92,MH
USR_1180,24,self_employed,two_wheeler,18381,,11646.82,44,KL
USR_1181,22,salaried,xpress_power,118069,771.0,54793.57,30,UP
USR_1182,20,self_employed,xpress_power,27529,,17869.69,117,DL
USR_1183,58,salaried,two_wheeler,82945,770.0,44786.77,27,MH
USR_1184,25,self_employed,xpress_power,104527,,36022.11,54,AP
USR_1185,25,farmer,two_wheeler,11922,,3035.9,41,KL
USR_1186,19,salaried,xpress_power,132217,,84682.93,84,KL
USR_1187,42,self_employed,xpress_credit,126585,,53103.28,56,RJ
USR_1188,69,gig_worker,two_wheeler,21292,,1846.32,78,RJ
USR_1189,21,salaried,xpress_credit,98184,677.0,54193.27,66,UP
USR_1190,23,gig_worker,xpress_credit,28971,,6153.58,32,GJ
USR_1191,37,farmer,two_wheeler,13252,674.0,5179.99,70,DL
USR_1192,28,salaried,xpress_credit,113303,770.0,70063.11,21,WB
USR_1193,63,salaried,xpress_credit,97001,741.0,64253.72,26,WB
USR_1194,32,salaried,two_wheeler,145546,625.0,20394.51,83,UP
USR_1195,42,self_employed,xpress_credit,11055,641.0,3410.06,70,UP
USR_1196,25,retired,xpress_credit,46163,553.0,30773.42,21,UP
USR_1197,54,student,xpress_power,12990,694.0,2416.91,87,MH
USR_1198,51,salaried,xpress_credit,83682,,49508.47,86,RJ
USR_1199,51,gig_worker,two_wheeler,16974,,4836.78,60,RJ
USR_1200,26,salaried,xpress_power,101984,644.0,61470.35,80,KL
